level,unit,title,epoch,ts,_id
21.352,W,Potencia Casa,1635253166,2021-10-26 12:59:26,6177fbb7b1e499ce87a0ddf9
63.628,W,Potencia Casa,1635253176,2021-10-26 12:59:36,6177fbc1b1e499ce87a0ddfa
71.8140032,W,Potencia Casa,1635253186,2021-10-26 12:59:46,6177fbcbb1e499ce87a0ddfb
75.6790016,W,Potencia Casa,1635253196,2021-10-26 12:59:56,6177fbd5b1e499ce87a0ddfc
57.3550016,W,Potencia Casa,1635253212,2021-10-26 13:00:12,6177fbdfb1e499ce87a0ddfd
79.2910016,W,Potencia Casa,1635253216,2021-10-26 13:00:16,6177fbeab1e499ce87a0ddfe
79.2910016,W,Potencia Casa,1635253216,2021-10-26 13:00:16,6177fbf4b1e499ce87a0ddff
79.0230016,W,Potencia Casa,1635253236,2021-10-26 13:00:36,6177fbfeb1e499ce87a0de00
17.001,W,Potencia Casa,1635253246,2021-10-26 13:00:46,6177fc08b1e499ce87a0de01
79.9530048,W,Potencia Casa,1635253256,2021-10-26 13:00:56,6177fc12b1e499ce87a0de02
75.5090048,W,Potencia Casa,1635253266,2021-10-26 13:01:06,6177fc1cb1e499ce87a0de03
77.824,W,Potencia Casa,1635253276,2021-10-26 13:01:16,6177fc26b1e499ce87a0de04
17.125,W,Potencia Casa,1635253287,2021-10-26 13:01:27,6177fc30b1e499ce87a0de05
80.692,W,Potencia Casa,1635253297,2021-10-26 13:01:37,6177fc3ab1e499ce87a0de06
75.0380032,W,Potencia Casa,1635253307,2021-10-26 13:01:47,6177fc44b1e499ce87a0de07
81.0529984,W,Potencia Casa,1635253317,2021-10-26 13:01:57,6177fc4fb1e499ce87a0de08
21.6720016,W,Potencia Casa,1635253327,2021-10-26 13:02:07,6177fc59b1e499ce87a0de09
79.3580032,W,Potencia Casa,1635253337,2021-10-26 13:02:17,6177fc63b1e499ce87a0de0a
80.8209984,W,Potencia Casa,1635253347,2021-10-26 13:02:27,6177fc6db1e499ce87a0de0b
74.0100032,W,Potencia Casa,1635253357,2021-10-26 13:02:37,6177fc77b1e499ce87a0de0c
93.5490048,W,Potencia Casa,1635253367,2021-10-26 13:02:47,6177fc81b1e499ce87a0de0d
80.18,W,Potencia Casa,1635253378,2021-10-26 13:02:58,6177fc8bb1e499ce87a0de0e
87.4870016,W,Potencia Casa,1635253388,2021-10-26 13:03:08,6177fc95b1e499ce87a0de0f
88.1689984,W,Potencia Casa,1635253398,2021-10-26 13:03:18,6177fc9fb1e499ce87a0de10
110.492992,W,Potencia Casa,1635253408,2021-10-26 13:03:28,6177fcaab1e499ce87a0de11
110.416,W,Potencia Casa,1635253418,2021-10-26 13:03:38,6177fcb4b1e499ce87a0de12
106.344,W,Potencia Casa,1635253428,2021-10-26 13:03:48,6177fcbeb1e499ce87a0de13
105.4339968,W,Potencia Casa,1635253438,2021-10-26 13:03:58,6177fcc8b1e499ce87a0de14
98.1689984,W,Potencia Casa,1635253448,2021-10-26 13:04:08,6177fcd2b1e499ce87a0de15
62.4350016,W,Potencia Casa,1635253458,2021-10-26 13:04:18,6177fcdcb1e499ce87a0de16
59.3339968,W,Potencia Casa,1635253468,2021-10-26 13:04:28,6177fce6b1e499ce87a0de17
59.3339968,W,Potencia Casa,1635253468,2021-10-26 13:04:28,6177fcf0b1e499ce87a0de18
77.1470016,W,Potencia Casa,1635253489,2021-10-26 13:04:49,6177fcfab1e499ce87a0de19
79.8339968,W,Potencia Casa,1635253499,2021-10-26 13:04:59,6177fd04b1e499ce87a0de1a
60.9459968,W,Potencia Casa,1635253509,2021-10-26 13:05:09,6177fd0fb1e499ce87a0de1b
60.9459968,W,Potencia Casa,1635253509,2021-10-26 13:05:09,6177fd19b1e499ce87a0de1c
72.0199936,W,Potencia Casa,1635253529,2021-10-26 13:05:29,6177fd23b1e499ce87a0de1d
72.0199936,W,Potencia Casa,1635253529,2021-10-26 13:05:29,6177fd2db1e499ce87a0de1e
69.8860032,W,Potencia Casa,1635253549,2021-10-26 13:05:49,6177fd37b1e499ce87a0de1f
65.3489984,W,Potencia Casa,1635253559,2021-10-26 13:05:59,6177fd41b1e499ce87a0de20
