level,unit,title,epoch,ts,_id
-1865.4539776,W,Potencia Casa,1635242201,2021-10-26 09:56:41,6177d0e32e27118f037449c7
-1860.4670976,W,Potencia Casa,1635242211,2021-10-26 09:56:51,6177d0ed2e27118f037449c8
-1864.2239488,W,Potencia Casa,1635242226,2021-10-26 09:57:06,6177d0f72e27118f037449c9
-1861.0919424,W,Potencia Casa,1635242231,2021-10-26 09:57:11,6177d1012e27118f037449ca
-1850.6020864,W,Potencia Casa,1635242241,2021-10-26 09:57:21,6177d10b2e27118f037449cb
-1858.0178944,W,Potencia Casa,1635242251,2021-10-26 09:57:31,6177d1152e27118f037449cc
-1855.1601152,W,Potencia Casa,1635242261,2021-10-26 09:57:41,6177d11f2e27118f037449cd
-49.65,W,Potencia Casa,1635242272,2021-10-26 09:57:52,6177d1292e27118f037449ce
-3.606,W,Potencia Casa,1635242282,2021-10-26 09:58:02,6177d1332e27118f037449cf
-3.596,W,Potencia Casa,1635242292,2021-10-26 09:58:12,6177d13d2e27118f037449d0
-3.606,W,Potencia Casa,1635242302,2021-10-26 09:58:22,6177d1482e27118f037449d1
